trajectory_id,family,dimension,rtol,decision_accepted_step,feature_value,target_attempt_index,target_accepted_steps_before,t_start,h,target_r_attempt_accepted,target_r_error_norm,committed_rjf_jvp_before_target,speculative_jvp_before_target,budget_reserve_jvp,budget_fraction,budget_admitted,prefix_succeeded,prefix_failure,actual_prefix_jvp_vectors,normalized_stage_growth_a34,rho2,rho3,rho4,stage_log_slope_s23,stage_log_slope_s34,stage_log_curvature_kappa234,remainder_chi23,remainder_chi34,remainder_chi24,remainder_q34_perp,remainder_delta_chi,budget_breached,audit_full_e_completed,audit_full_e_total_error,audit_full_e_locally_admissible,audit_full_e_failure,audit_full_e_work,runtime_full_e_continued,unsafe
nonautonomous-stiff-forcing-n96,nonautonomous-stiff-forcing,96,3e-06,183,0.016139977583167098,191,184,0.7594125506557751,0.004824449602724354,True,0.1739237527797696,22458,144,80,0.25,True,True,,14,0.9857745881996678,515.728532491376,2043.0394112732165,6525.283323208292,1.9860332652331332,1.9756245526746654,-0.010408712558467759,0.9999768136957063,0.9999403319527387,0.9998427582105369,0.01092394316383903,-3.648174296766449e-05,False,True,0.26043356031223575,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 22, 'jvp_vectors': 22, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 92, 'orthogonalization_vector_updates': 92, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 19, 'phi_projected_exponentials': 20, 'phi_restarts': 0, 'phi_dense_oracle_calls': 20, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
nonautonomous-stiff-forcing-n96,nonautonomous-stiff-forcing,96,3e-06,224,0.023219451304126504,232,225,0.9698026102563019,0.004884918102383785,True,0.17980850008401775,27296,158,80,0.25,True,True,,14,0.9860243209464181,531.230878611705,2104.8387785371933,6724.368016480591,1.9862988202782612,1.9760554989593115,-0.010243321318949672,0.9999759904510469,0.9999381209011275,0.9998370252136412,0.011124494088363248,-3.786954991935598e-05,False,True,0.26586188109279474,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 22, 'jvp_vectors': 22, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 92, 'orthogonalization_vector_updates': 92, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 19, 'phi_projected_exponentials': 20, 'phi_restarts': 0, 'phi_dense_oracle_calls': 20, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
robertson-ramped-n96,robertson-ramped,96,3e-06,7,1.3059508975355043,9,8,0.010392888877781148,0.002481120643203186,True,0.005545372056666945,982,0,80,0.25,True,True,,19,1.043580945891199,0.43017185097568317,1.7543032120356958,5.931653993483624,2.027913095554594,2.0725739772666762,0.04466088171208238,0.9999947264917975,0.9999931517156233,0.9999758593046792,0.003700881226727629,-1.5747761742401778e-06,False,True,0.02157318069048089,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
robertson-ramped-n96,robertson-ramped,96,3e-06,21,1.51778792600989,24,22,0.06440187214370843,0.005988494210101368,True,0.008552781175550686,2752,19,80,0.25,True,True,,23,0.8685690750926544,4.675111100148025,17.015609087634846,47.884711185527934,1.8637862397008647,1.760273291158032,-0.10351294854283255,0.9999999971252423,0.9999999999784122,0.9999999966202335,6.5708207439598165e-06,2.8531698115230597e-09,False,True,0.0821195549740648,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 35, 'jvp_vectors': 35, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 240, 'orthogonalization_vector_updates': 240, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 32, 'phi_projected_exponentials': 32, 'phi_restarts': 0, 'phi_dense_oracle_calls': 32, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n96,rotating-nonnormal,96,3e-06,9,0.10835783418185518,11,10,0.19411407405046793,0.01573045394904924,True,0.22934600902886867,1370,0,80,0.25,True,True,,17,0.9951693907610492,11.909707025964687,47.48511355251586,153.1085701386557,1.9953373796312295,1.9917617825797955,-0.003575597051433954,0.9999972505097344,0.9999931624478603,0.9999819513108751,0.0036979801956272713,-4.088061874130133e-06,False,True,0.06614569409422703,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 29, 'jvp_vectors': 29, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 164, 'orthogonalization_vector_updates': 164, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 26, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n96,rotating-nonnormal,96,3e-06,27,0.07381001263200876,29,28,0.4536169689530036,0.00938814929566248,True,0.23144657327813417,3926,17,80,0.25,True,True,,19,0.8885636693584581,24.76773588742196,87.69474910951047,252.46847248917985,1.8240284687447756,1.7989934416166575,-0.025035027128118115,0.9999535493537318,0.9998784506230626,0.9996832462881895,0.015591150683121622,-7.5098730669243e-05,False,True,0.5540749088583444,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n96,rotating-nonnormal,96,3e-06,39,0.15957292691904357,41,40,0.5444815465328785,0.005698562784895704,True,0.1986986915347013,5630,36,80,0.25,True,True,,21,0.9879393681083566,13.714398768562887,54.2958089109695,173.79673355445033,1.9851494641727383,1.9793565384291567,-0.0057929257435815895,0.9999877208921171,0.9999723456559598,0.9999254514702718,0.007436929696968299,-1.5375236157244565e-05,False,True,0.3000131267757651,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n96,rotating-nonnormal,96,3e-06,59,0.22486013922286052,61,60,0.6436421788159089,0.0039591495130095414,True,0.12445591386148226,8470,57,80,0.25,True,True,,21,0.951725499742656,12.168551931866876,46.9593265140958,144.80333872122867,1.9482542212934097,1.9158221352578486,-0.032432086035561136,0.9999988169495273,0.9999983618736642,0.9999950464860956,0.0018100414327283543,-4.5507586310389314e-07,False,True,0.17171523697191207,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n96,rotating-nonnormal,96,3e-06,92,0.12135049409532161,94,93,0.8058257544933122,0.004859961352970985,True,0.17150665697812875,13156,78,80,0.25,True,True,,21,0.9440030601033798,19.479342770744868,74.93381689009523,229.190317936303,1.943671937646474,1.9019612477657173,-0.04171068988075666,0.9999961724060928,0.9999918056197782,0.9999780542164781,0.004048295109770033,-4.366786314657922e-06,False,True,0.12201707715848431,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
rotating-nonnormal-n96,rotating-nonnormal,96,3e-06,128,0.25633272709003796,130,129,0.9841969809629966,0.0038819118888389547,True,0.1542817071731676,18268,99,80,0.25,True,True,,21,0.9512265973384688,10.870062439166315,42.04742654519747,129.58908275334477,1.9516572775882817,1.9149300671414575,-0.03672721044682414,0.9999956697856975,0.9999899638972735,0.9999730793064636,0.004480190255978255,-5.705888424079042e-06,False,True,0.08344886216233761,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
semilinear-advection-diffusion-ramped-n96,semilinear-advection-diffusion-ramped,96,3e-06,19,0.12864336026533907,23,20,0.7569562637411863,0.023149159121860347,True,0.15522007951700315,8855,0,80,0.25,True,True,,31,0.9966662113280098,7.543756834945423,30.10294510358116,97.20838591769221,1.9965495609736823,1.9943187582731163,-0.0022308027005659703,0.9999999061469587,0.9999998307189385,0.9999994910227855,0.000581860889182005,-7.542802016313743e-08,False,True,0.03130775917656676,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 55, 'jvp_vectors': 55, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 612, 'orthogonalization_vector_updates': 612, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 52, 'phi_projected_exponentials': 52, 'phi_restarts': 0, 'phi_dense_oracle_calls': 52, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
van-der-pol-ramped-n96,van-der-pol-ramped,96,3e-06,4,0.25180779773528117,7,5,0.06353015251282892,0.01376568291560599,True,0.05805692202554807,994,0,80,0.25,True,True,,19,1.553015927814801,0.039270869587721614,0.24270227358360139,1.221222408958723,2.6276561738753217,2.748909130740792,0.12125295686547011,0.994009347109974,0.9975434531894842,0.9839113511741309,0.0700504032736378,0.003534106079510213,False,True,0.0019965305149132733,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
van-der-pol-ramped-n96,van-der-pol-ramped,96,3e-06,22,0.4115755095064839,27,23,0.363423288471209,0.009532147776062668,True,0.09326845348443262,3834,19,80,0.25,True,True,,19,1.0950567494606511,35.35348697676075,150.13884756918088,532.6902091734763,2.0863728916399196,2.1544883430319524,0.06811545139203279,0.9999991085315905,0.99999830762405,0.9999949595784995,0.0018397687452339083,-8.009075405102095e-07,False,True,0.3302266177076156,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 31, 'jvp_vectors': 31, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 188, 'orthogonalization_vector_updates': 188, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 28, 'phi_projected_exponentials': 28, 'phi_restarts': 0, 'phi_dense_oracle_calls': 28, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
van-der-pol-ramped-n96,van-der-pol-ramped,96,3e-06,30,0.12008707268604776,36,31,0.4188675913504136,0.004504958011531745,True,0.4654273019417884,5112,38,80,0.25,True,True,,21,0.9884107421910013,30.527103717458896,121.05964010888248,387.6875418832432,1.987555342919612,1.9801680824694585,-0.007387260450153477,0.9999999993923384,0.9999999946874131,0.9999999904863315,0.0001030784839424003,-4.704925338216981e-09,False,True,0.28044698739497553,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 33, 'jvp_vectors': 33, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 210, 'orthogonalization_vector_updates': 210, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 30, 'phi_projected_exponentials': 30, 'phi_restarts': 0, 'phi_dense_oracle_calls': 30, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
van-der-pol-ramped-n96,van-der-pol-ramped,96,3e-06,90,0.45727428409084103,96,91,0.9142289782433473,0.07497603667548904,True,0.0011687400970941885,13632,59,80,0.25,True,True,,21,0.8183348679398437,9.09496886184976,31.66575136690523,83.9587306202895,1.799782708479865,1.6589176582053542,-0.1408650502745108,0.9999999999980952,0.9999999999966034,0.9999999999896136,2.606383057625338e-06,-1.4918066781888228e-12,False,True,0.054025407828413696,True,,"{'rhs_calls': 4, 'rhs_batch_calls': 0, 'rhs_evaluations': 4, 'ft_calls': 0, 'jacobian_builds': 0, 'jvp_calls': 37, 'jvp_vectors': 37, 'mass_matvecs': 0, 'nonlinear_solves': 0, 'nonlinear_iterations': 0, 'nonlinear_residual_evaluations': 0, 'nonlinear_jacobian_evaluations': 0, 'nonlinear_failures': 0, 'linear_solves': 0, 'linear_iterations': 0, 'linear_matvecs': 0, 'preconditioner_apps': 0, 'direct_factorizations': 0, 'direct_solve_calls': 0, 'recycle_projection_calls': 0, 'recycle_same_operator_uses': 0, 'recycle_cross_operator_refreshes': 0, 'recycle_refresh_matvecs': 0, 'recycle_updates': 0, 'recycle_vectors_selected': 0, 'recycle_dropped_vectors': 0, 'harmonic_ritz_solves': 0, 'orthogonalization_inner_products': 278, 'orthogonalization_vector_updates': 278, 'diagnostic_matvecs': 0, 'phi_actions': 5, 'phi_krylov_vectors': 34, 'phi_projected_exponentials': 34, 'phi_restarts': 0, 'phi_dense_oracle_calls': 34, 'block_linear_solves': 0, 'block_linear_iterations': 0, 'block_matvecs': 0, 'block_preconditioner_apps': 0, 'fast_attempts': 0, 'fast_accepts': 0, 'fallback_steps': 0, 'accepted_steps': 0, 'rejected_steps': 0}",False,False
