case_id,clipped_error_wrms,dense_error_wrms,direct_gap_wrms,metric_check
hires-ramped-n96-rtol-1e-8-v2.1,0.3640825820808386,0.4094536822508206,0.41608633323638466,PASS
nonautonomous-stiff-forcing-n96-rtol-1e-8-v2.1,2.068092896812291,2.2813043844141885,0.41492376128810843,PASS
robertson-ramped-n96-rtol-1e-8-v2.1,0.5914819554163394,2.2782596168631515,1.687251183021778,PASS
rotating-nonnormal-n96-rtol-1e-8-v2.1,1.3796970056382114,1.6178232451219818,0.2384261799042036,PASS
semilinear-advection-diffusion-ramped-n96-grid8x12-rtol-1e-8-v2.1,19.839107260521796,207.48222053177787,188.0473427355134,PASS
van-der-pol-ramped-n96-rtol-1e-8-v2.1,0.1844705276750741,0.5103137528022186,0.49959577792843546,PASS
